implementation,metric,line_count,workers,worker,iteration,latency_ns
gpioctl_zsh,event-roundtrip,1,1,0,8091,9880
gpioctl_zsh,event-delivery,1,1,0,8091,5080
gpioctl_zsh,event-roundtrip,1,1,0,8092,9820
gpioctl_zsh,event-delivery,1,1,0,8092,5040
gpioctl_zsh,event-roundtrip,1,1,0,8093,11960
gpioctl_zsh,event-delivery,1,1,0,8093,5840
gpioctl_zsh,event-roundtrip,1,1,0,8094,10060
gpioctl_zsh,event-delivery,1,1,0,8094,5140
gpioctl_zsh,event-roundtrip,1,1,0,8095,9800
gpioctl_zsh,event-delivery,1,1,0,8095,5020
gpioctl_zsh,event-roundtrip,1,1,0,8096,9720
gpioctl_zsh,event-delivery,1,1,0,8096,4980
gpioctl_zsh,event-roundtrip,1,1,0,8097,9820
gpioctl_zsh,event-delivery,1,1,0,8097,5060
gpioctl_zsh,event-roundtrip,1,1,0,8098,9720
gpioctl_zsh,event-delivery,1,1,0,8098,5000
gpioctl_zsh,event-roundtrip,1,1,0,8099,9740
gpioctl_zsh,event-delivery,1,1,0,8099,5000
gpioctl_zsh,event-roundtrip,1,1,0,8100,9780
gpioctl_zsh,event-delivery,1,1,0,8100,5060
gpioctl_zsh,event-roundtrip,1,1,0,8101,9800
gpioctl_zsh,event-delivery,1,1,0,8101,5000
gpioctl_zsh,event-roundtrip,1,1,0,8102,9780
gpioctl_zsh,event-delivery,1,1,0,8102,5060
gpioctl_zsh,event-roundtrip,1,1,0,8103,9760
gpioctl_zsh,event-delivery,1,1,0,8103,5040
gpioctl_zsh,event-roundtrip,1,1,0,8104,9680
gpioctl_zsh,event-delivery,1,1,0,8104,4980
gpioctl_zsh,event-roundtrip,1,1,0,8105,9740
gpioctl_zsh,event-delivery,1,1,0,8105,4980
gpioctl_zsh,event-roundtrip,1,1,0,8106,9740
gpioctl_zsh,event-delivery,1,1,0,8106,5020
gpioctl_zsh,event-roundtrip,1,1,0,8107,9820
gpioctl_zsh,event-delivery,1,1,0,8107,5040
gpioctl_zsh,event-roundtrip,1,1,0,8108,9840
gpioctl_zsh,event-delivery,1,1,0,8108,5060
gpioctl_zsh,event-roundtrip,1,1,0,8109,9820
gpioctl_zsh,event-delivery,1,1,0,8109,5040
gpioctl_zsh,event-roundtrip,1,1,0,8110,9820
gpioctl_zsh,event-delivery,1,1,0,8110,5099
gpioctl_zsh,event-roundtrip,1,1,0,8111,9840
gpioctl_zsh,event-delivery,1,1,0,8111,5080
gpioctl_zsh,event-roundtrip,1,1,0,8112,9860
gpioctl_zsh,event-delivery,1,1,0,8112,5060
gpioctl_zsh,event-roundtrip,1,1,0,8113,9820
gpioctl_zsh,event-delivery,1,1,0,8113,5040
gpioctl_zsh,event-roundtrip,1,1,0,8114,9680
gpioctl_zsh,event-delivery,1,1,0,8114,5000
gpioctl_zsh,event-roundtrip,1,1,0,8115,9860
gpioctl_zsh,event-delivery,1,1,0,8115,5080
gpioctl_zsh,event-roundtrip,1,1,0,8116,9860
gpioctl_zsh,event-delivery,1,1,0,8116,5040
gpioctl_zsh,event-roundtrip,1,1,0,8117,9840
gpioctl_zsh,event-delivery,1,1,0,8117,5080
gpioctl_zsh,event-roundtrip,1,1,0,8118,9960
gpioctl_zsh,event-delivery,1,1,0,8118,5200
gpioctl_zsh,event-roundtrip,1,1,0,8119,9740
gpioctl_zsh,event-delivery,1,1,0,8119,4980
gpioctl_zsh,event-roundtrip,1,1,0,8120,16100
gpioctl_zsh,event-delivery,1,1,0,8120,5620
gpioctl_zsh,event-roundtrip,1,1,0,8121,10220
gpioctl_zsh,event-delivery,1,1,0,8121,5120
gpioctl_zsh,event-roundtrip,1,1,0,8122,9820
gpioctl_zsh,event-delivery,1,1,0,8122,5000
gpioctl_zsh,event-roundtrip,1,1,0,8123,9880
gpioctl_zsh,event-delivery,1,1,0,8123,5020
gpioctl_zsh,event-roundtrip,1,1,0,8124,9820
gpioctl_zsh,event-delivery,1,1,0,8124,4980
gpioctl_zsh,event-roundtrip,1,1,0,8125,9740
gpioctl_zsh,event-delivery,1,1,0,8125,5060
gpioctl_zsh,event-roundtrip,1,1,0,8126,9840
gpioctl_zsh,event-delivery,1,1,0,8126,5020
gpioctl_zsh,event-roundtrip,1,1,0,8127,9820
gpioctl_zsh,event-delivery,1,1,0,8127,4980
gpioctl_zsh,event-roundtrip,1,1,0,8128,9840
gpioctl_zsh,event-delivery,1,1,0,8128,5100
gpioctl_zsh,event-roundtrip,1,1,0,8129,9840
gpioctl_zsh,event-delivery,1,1,0,8129,5020
gpioctl_zsh,event-roundtrip,1,1,0,8130,9820
gpioctl_zsh,event-delivery,1,1,0,8130,5040
gpioctl_zsh,event-roundtrip,1,1,0,8131,9880
gpioctl_zsh,event-delivery,1,1,0,8131,5060
gpioctl_zsh,event-roundtrip,1,1,0,8132,9860
gpioctl_zsh,event-delivery,1,1,0,8132,5020
gpioctl_zsh,event-roundtrip,1,1,0,8133,9880
gpioctl_zsh,event-delivery,1,1,0,8133,5040
gpioctl_zsh,event-roundtrip,1,1,0,8134,9880
gpioctl_zsh,event-delivery,1,1,0,8134,5080
gpioctl_zsh,event-roundtrip,1,1,0,8135,9940
gpioctl_zsh,event-delivery,1,1,0,8135,5040
gpioctl_zsh,event-roundtrip,1,1,0,8136,9920
gpioctl_zsh,event-delivery,1,1,0,8136,5060
gpioctl_zsh,event-roundtrip,1,1,0,8137,9900
gpioctl_zsh,event-delivery,1,1,0,8137,5080
gpioctl_zsh,event-roundtrip,1,1,0,8138,9900
gpioctl_zsh,event-delivery,1,1,0,8138,5019
gpioctl_zsh,event-roundtrip,1,1,0,8139,9860
gpioctl_zsh,event-delivery,1,1,0,8139,5080
gpioctl_zsh,event-roundtrip,1,1,0,8140,12840
gpioctl_zsh,event-delivery,1,1,0,8140,6000
gpioctl_zsh,event-roundtrip,1,1,0,8141,9980
gpioctl_zsh,event-delivery,1,1,0,8141,5160
gpioctl_zsh,event-roundtrip,1,1,0,8142,9860
gpioctl_zsh,event-delivery,1,1,0,8142,5080
gpioctl_zsh,event-roundtrip,1,1,0,8143,9960
gpioctl_zsh,event-delivery,1,1,0,8143,5080
gpioctl_zsh,event-roundtrip,1,1,0,8144,9960
gpioctl_zsh,event-delivery,1,1,0,8144,5080
gpioctl_zsh,event-roundtrip,1,1,0,8145,9840
gpioctl_zsh,event-delivery,1,1,0,8145,5040
gpioctl_zsh,event-roundtrip,1,1,0,8146,9840
gpioctl_zsh,event-delivery,1,1,0,8146,5060
gpioctl_zsh,event-roundtrip,1,1,0,8147,9920
gpioctl_zsh,event-delivery,1,1,0,8147,5080
gpioctl_zsh,event-roundtrip,1,1,0,8148,9820
gpioctl_zsh,event-delivery,1,1,0,8148,5060
gpioctl_zsh,event-roundtrip,1,1,0,8149,9900
gpioctl_zsh,event-delivery,1,1,0,8149,5080
gpioctl_zsh,event-roundtrip,1,1,0,8150,9840
gpioctl_zsh,event-delivery,1,1,0,8150,5060
gpioctl_zsh,event-roundtrip,1,1,0,8151,9880
gpioctl_zsh,event-delivery,1,1,0,8151,5040
gpioctl_zsh,event-roundtrip,1,1,0,8152,9900
gpioctl_zsh,event-delivery,1,1,0,8152,5060
gpioctl_zsh,event-roundtrip,1,1,0,8153,9920
gpioctl_zsh,event-delivery,1,1,0,8153,5060
gpioctl_zsh,event-roundtrip,1,1,0,8154,9860
gpioctl_zsh,event-delivery,1,1,0,8154,5060
gpioctl_zsh,event-roundtrip,1,1,0,8155,9780
gpioctl_zsh,event-delivery,1,1,0,8155,4980
gpioctl_zsh,event-roundtrip,1,1,0,8156,9980
gpioctl_zsh,event-delivery,1,1,0,8156,5120
gpioctl_zsh,event-roundtrip,1,1,0,8157,9780
gpioctl_zsh,event-delivery,1,1,0,8157,5020
gpioctl_zsh,event-roundtrip,1,1,0,8158,9940
gpioctl_zsh,event-delivery,1,1,0,8158,5040
gpioctl_zsh,event-roundtrip,1,1,0,8159,9900
gpioctl_zsh,event-delivery,1,1,0,8159,5040
gpioctl_zsh,event-roundtrip,1,1,0,8160,9820
gpioctl_zsh,event-delivery,1,1,0,8160,5040
gpioctl_zsh,event-roundtrip,1,1,0,8161,9920
gpioctl_zsh,event-delivery,1,1,0,8161,5080
gpioctl_zsh,event-roundtrip,1,1,0,8162,9900
gpioctl_zsh,event-delivery,1,1,0,8162,5140
gpioctl_zsh,event-roundtrip,1,1,0,8163,9780
gpioctl_zsh,event-delivery,1,1,0,8163,5020
gpioctl_zsh,event-roundtrip,1,1,0,8164,9780
gpioctl_zsh,event-delivery,1,1,0,8164,5060
gpioctl_zsh,event-roundtrip,1,1,0,8165,9840
gpioctl_zsh,event-delivery,1,1,0,8165,5100
gpioctl_zsh,event-roundtrip,1,1,0,8166,9840
gpioctl_zsh,event-delivery,1,1,0,8166,5080
gpioctl_zsh,event-roundtrip,1,1,0,8167,9820
gpioctl_zsh,event-delivery,1,1,0,8167,5020
gpioctl_zsh,event-roundtrip,1,1,0,8168,9740
gpioctl_zsh,event-delivery,1,1,0,8168,4960
gpioctl_zsh,event-roundtrip,1,1,0,8169,9740
gpioctl_zsh,event-delivery,1,1,0,8169,5020
gpioctl_zsh,event-roundtrip,1,1,0,8170,9820
gpioctl_zsh,event-delivery,1,1,0,8170,5000
gpioctl_zsh,event-roundtrip,1,1,0,8171,9900
gpioctl_zsh,event-delivery,1,1,0,8171,5080
gpioctl_zsh,event-roundtrip,1,1,0,8172,9920
gpioctl_zsh,event-delivery,1,1,0,8172,5120
gpioctl_zsh,event-roundtrip,1,1,0,8173,9880
gpioctl_zsh,event-delivery,1,1,0,8173,5100
gpioctl_zsh,event-roundtrip,1,1,0,8174,9800
gpioctl_zsh,event-delivery,1,1,0,8174,5080
gpioctl_zsh,event-roundtrip,1,1,0,8175,9980
gpioctl_zsh,event-delivery,1,1,0,8175,5120
gpioctl_zsh,event-roundtrip,1,1,0,8176,9820
gpioctl_zsh,event-delivery,1,1,0,8176,5040
gpioctl_zsh,event-roundtrip,1,1,0,8177,9740
gpioctl_zsh,event-delivery,1,1,0,8177,4980
gpioctl_zsh,event-roundtrip,1,1,0,8178,9760
gpioctl_zsh,event-delivery,1,1,0,8178,5000
gpioctl_zsh,event-roundtrip,1,1,0,8179,9780
gpioctl_zsh,event-delivery,1,1,0,8179,5020
gpioctl_zsh,event-roundtrip,1,1,0,8180,9720
gpioctl_zsh,event-delivery,1,1,0,8180,5020
gpioctl_zsh,event-roundtrip,1,1,0,8181,9800
gpioctl_zsh,event-delivery,1,1,0,8181,5000
gpioctl_zsh,event-roundtrip,1,1,0,8182,9780
gpioctl_zsh,event-delivery,1,1,0,8182,5000
gpioctl_zsh,event-roundtrip,1,1,0,8183,9720
gpioctl_zsh,event-delivery,1,1,0,8183,5020
gpioctl_zsh,event-roundtrip,1,1,0,8184,9920
gpioctl_zsh,event-delivery,1,1,0,8184,5100
gpioctl_zsh,event-roundtrip,1,1,0,8185,9820
gpioctl_zsh,event-delivery,1,1,0,8185,5020
gpioctl_zsh,event-roundtrip,1,1,0,8186,9880
gpioctl_zsh,event-delivery,1,1,0,8186,5080
gpioctl_zsh,event-roundtrip,1,1,0,8187,11900
gpioctl_zsh,event-delivery,1,1,0,8187,5800
gpioctl_zsh,event-roundtrip,1,1,0,8188,10040
gpioctl_zsh,event-delivery,1,1,0,8188,5200
gpioctl_zsh,event-roundtrip,1,1,0,8189,9860
gpioctl_zsh,event-delivery,1,1,0,8189,5140
gpioctl_zsh,event-roundtrip,1,1,0,8190,9800
gpioctl_zsh,event-delivery,1,1,0,8190,5060
gpioctl_zsh,event-roundtrip,1,1,0,8191,9840
gpioctl_zsh,event-delivery,1,1,0,8191,5040
gpioctl_zsh,event-roundtrip,1,1,0,8192,9820
gpioctl_zsh,event-delivery,1,1,0,8192,5059
gpioctl_zsh,event-roundtrip,1,1,0,8193,9840
gpioctl_zsh,event-delivery,1,1,0,8193,5080
gpioctl_zsh,event-roundtrip,1,1,0,8194,9920
gpioctl_zsh,event-delivery,1,1,0,8194,5100
gpioctl_zsh,event-roundtrip,1,1,0,8195,9820
gpioctl_zsh,event-delivery,1,1,0,8195,5040
gpioctl_zsh,event-roundtrip,1,1,0,8196,9700
gpioctl_zsh,event-delivery,1,1,0,8196,4980
gpioctl_zsh,event-roundtrip,1,1,0,8197,9740
gpioctl_zsh,event-delivery,1,1,0,8197,5020
gpioctl_zsh,event-roundtrip,1,1,0,8198,9720
gpioctl_zsh,event-delivery,1,1,0,8198,5000
gpioctl_zsh,event-roundtrip,1,1,0,8199,9820
gpioctl_zsh,event-delivery,1,1,0,8199,5020
gpioctl_zsh,event-roundtrip,1,1,0,8200,9820
gpioctl_zsh,event-delivery,1,1,0,8200,5060
gpioctl_zsh,event-roundtrip,1,1,0,8201,9940
gpioctl_zsh,event-delivery,1,1,0,8201,5100
gpioctl_zsh,event-roundtrip,1,1,0,8202,9780
gpioctl_zsh,event-delivery,1,1,0,8202,5000
gpioctl_zsh,event-roundtrip,1,1,0,8203,9820
gpioctl_zsh,event-delivery,1,1,0,8203,5100
gpioctl_zsh,event-roundtrip,1,1,0,8204,9780
gpioctl_zsh,event-delivery,1,1,0,8204,5020
gpioctl_zsh,event-roundtrip,1,1,0,8205,9760
gpioctl_zsh,event-delivery,1,1,0,8205,5020
gpioctl_zsh,event-roundtrip,1,1,0,8206,9800
gpioctl_zsh,event-delivery,1,1,0,8206,5039
gpioctl_zsh,event-roundtrip,1,1,0,8207,9760
gpioctl_zsh,event-delivery,1,1,0,8207,5000
gpioctl_zsh,event-roundtrip,1,1,0,8208,9860
gpioctl_zsh,event-delivery,1,1,0,8208,5060
gpioctl_zsh,event-roundtrip,1,1,0,8209,9900
gpioctl_zsh,event-delivery,1,1,0,8209,5060
gpioctl_zsh,event-roundtrip,1,1,0,8210,9740
gpioctl_zsh,event-delivery,1,1,0,8210,5000
gpioctl_zsh,event-roundtrip,1,1,0,8211,9800
gpioctl_zsh,event-delivery,1,1,0,8211,5020
gpioctl_zsh,event-roundtrip,1,1,0,8212,9840
gpioctl_zsh,event-delivery,1,1,0,8212,5040
gpioctl_zsh,event-roundtrip,1,1,0,8213,9800
gpioctl_zsh,event-delivery,1,1,0,8213,5040
gpioctl_zsh,event-roundtrip,1,1,0,8214,9800
gpioctl_zsh,event-delivery,1,1,0,8214,5040
gpioctl_zsh,event-roundtrip,1,1,0,8215,9780
gpioctl_zsh,event-delivery,1,1,0,8215,5020
gpioctl_zsh,event-roundtrip,1,1,0,8216,9840
gpioctl_zsh,event-delivery,1,1,0,8216,5040
gpioctl_zsh,event-roundtrip,1,1,0,8217,9760
gpioctl_zsh,event-delivery,1,1,0,8217,5000
gpioctl_zsh,event-roundtrip,1,1,0,8218,9820
gpioctl_zsh,event-delivery,1,1,0,8218,5040
gpioctl_zsh,event-roundtrip,1,1,0,8219,9840
gpioctl_zsh,event-delivery,1,1,0,8219,5060
gpioctl_zsh,event-roundtrip,1,1,0,8220,9760
gpioctl_zsh,event-delivery,1,1,0,8220,5000
gpioctl_zsh,event-roundtrip,1,1,0,8221,9800
gpioctl_zsh,event-delivery,1,1,0,8221,5000
gpioctl_zsh,event-roundtrip,1,1,0,8222,9720
gpioctl_zsh,event-delivery,1,1,0,8222,5000
gpioctl_zsh,event-roundtrip,1,1,0,8223,9740
gpioctl_zsh,event-delivery,1,1,0,8223,5000
gpioctl_zsh,event-roundtrip,1,1,0,8224,9700
gpioctl_zsh,event-delivery,1,1,0,8224,4960
gpioctl_zsh,event-roundtrip,1,1,0,8225,9740
gpioctl_zsh,event-delivery,1,1,0,8225,4980
gpioctl_zsh,event-roundtrip,1,1,0,8226,9840
gpioctl_zsh,event-delivery,1,1,0,8226,5040
gpioctl_zsh,event-roundtrip,1,1,0,8227,9820
gpioctl_zsh,event-delivery,1,1,0,8227,5020
gpioctl_zsh,event-roundtrip,1,1,0,8228,9740
gpioctl_zsh,event-delivery,1,1,0,8228,4980
gpioctl_zsh,event-roundtrip,1,1,0,8229,9820
gpioctl_zsh,event-delivery,1,1,0,8229,5040
gpioctl_zsh,event-roundtrip,1,1,0,8230,9820
gpioctl_zsh,event-delivery,1,1,0,8230,5040
gpioctl_zsh,event-roundtrip,1,1,0,8231,9740
gpioctl_zsh,event-delivery,1,1,0,8231,4960
gpioctl_zsh,event-roundtrip,1,1,0,8232,9840
gpioctl_zsh,event-delivery,1,1,0,8232,5080
gpioctl_zsh,event-roundtrip,1,1,0,8233,10240
gpioctl_zsh,event-delivery,1,1,0,8233,5040
gpioctl_zsh,event-roundtrip,1,1,0,8234,11900
gpioctl_zsh,event-delivery,1,1,0,8234,5820
gpioctl_zsh,event-roundtrip,1,1,0,8235,10080
gpioctl_zsh,event-delivery,1,1,0,8235,5160
gpioctl_zsh,event-roundtrip,1,1,0,8236,9840
gpioctl_zsh,event-delivery,1,1,0,8236,5040
gpioctl_zsh,event-roundtrip,1,1,0,8237,9900
gpioctl_zsh,event-delivery,1,1,0,8237,5040
gpioctl_zsh,event-roundtrip,1,1,0,8238,9780
gpioctl_zsh,event-delivery,1,1,0,8238,5000
gpioctl_zsh,event-roundtrip,1,1,0,8239,9860
gpioctl_zsh,event-delivery,1,1,0,8239,5080
gpioctl_zsh,event-roundtrip,1,1,0,8240,9900
gpioctl_zsh,event-delivery,1,1,0,8240,5040
gpioctl_zsh,event-roundtrip,1,1,0,8241,9840
gpioctl_zsh,event-delivery,1,1,0,8241,5020
gpioctl_zsh,event-roundtrip,1,1,0,8242,9780
gpioctl_zsh,event-delivery,1,1,0,8242,4980
gpioctl_zsh,event-roundtrip,1,1,0,8243,9780
gpioctl_zsh,event-delivery,1,1,0,8243,5020
gpioctl_zsh,event-roundtrip,1,1,0,8244,9780
gpioctl_zsh,event-delivery,1,1,0,8244,5060
gpioctl_zsh,event-roundtrip,1,1,0,8245,9840
gpioctl_zsh,event-delivery,1,1,0,8245,5040
gpioctl_zsh,event-roundtrip,1,1,0,8246,9780
gpioctl_zsh,event-delivery,1,1,0,8246,5040
gpioctl_zsh,event-roundtrip,1,1,0,8247,9880
gpioctl_zsh,event-delivery,1,1,0,8247,5060
gpioctl_zsh,event-roundtrip,1,1,0,8248,9780
gpioctl_zsh,event-delivery,1,1,0,8248,5020
gpioctl_zsh,event-roundtrip,1,1,0,8249,9820
gpioctl_zsh,event-delivery,1,1,0,8249,5080
gpioctl_zsh,event-roundtrip,1,1,0,8250,9880
gpioctl_zsh,event-delivery,1,1,0,8250,5060
gpioctl_zsh,event-roundtrip,1,1,0,8251,9800
gpioctl_zsh,event-delivery,1,1,0,8251,5020
gpioctl_zsh,event-roundtrip,1,1,0,8252,9840
gpioctl_zsh,event-delivery,1,1,0,8252,5040
gpioctl_zsh,event-roundtrip,1,1,0,8253,9940
gpioctl_zsh,event-delivery,1,1,0,8253,5100
gpioctl_zsh,event-roundtrip,1,1,0,8254,9840
gpioctl_zsh,event-delivery,1,1,0,8254,5020
gpioctl_zsh,event-roundtrip,1,1,0,8255,9760
gpioctl_zsh,event-delivery,1,1,0,8255,4980
gpioctl_zsh,event-roundtrip,1,1,0,8256,9860
gpioctl_zsh,event-delivery,1,1,0,8256,5060
gpioctl_zsh,event-roundtrip,1,1,0,8257,9800
gpioctl_zsh,event-delivery,1,1,0,8257,4960
gpioctl_zsh,event-roundtrip,1,1,0,8258,9760
gpioctl_zsh,event-delivery,1,1,0,8258,4980
gpioctl_zsh,event-roundtrip,1,1,0,8259,9780
gpioctl_zsh,event-delivery,1,1,0,8259,5020
gpioctl_zsh,event-roundtrip,1,1,0,8260,9740
gpioctl_zsh,event-delivery,1,1,0,8260,5000
gpioctl_zsh,event-roundtrip,1,1,0,8261,9880
gpioctl_zsh,event-delivery,1,1,0,8261,5080
gpioctl_zsh,event-roundtrip,1,1,0,8262,9900
gpioctl_zsh,event-delivery,1,1,0,8262,5059
gpioctl_zsh,event-roundtrip,1,1,0,8263,9780
gpioctl_zsh,event-delivery,1,1,0,8263,4980
gpioctl_zsh,event-roundtrip,1,1,0,8264,9840
gpioctl_zsh,event-delivery,1,1,0,8264,5020
gpioctl_zsh,event-roundtrip,1,1,0,8265,9820
gpioctl_zsh,event-delivery,1,1,0,8265,5040
gpioctl_zsh,event-roundtrip,1,1,0,8266,9820
gpioctl_zsh,event-delivery,1,1,0,8266,5020
gpioctl_zsh,event-roundtrip,1,1,0,8267,9800
gpioctl_zsh,event-delivery,1,1,0,8267,5020
gpioctl_zsh,event-roundtrip,1,1,0,8268,9880
gpioctl_zsh,event-delivery,1,1,0,8268,5100
gpioctl_zsh,event-roundtrip,1,1,0,8269,9840
gpioctl_zsh,event-delivery,1,1,0,8269,5000
gpioctl_zsh,event-roundtrip,1,1,0,8270,9860
gpioctl_zsh,event-delivery,1,1,0,8270,5020
gpioctl_zsh,event-roundtrip,1,1,0,8271,9860
gpioctl_zsh,event-delivery,1,1,0,8271,5060
gpioctl_zsh,event-roundtrip,1,1,0,8272,9860
gpioctl_zsh,event-delivery,1,1,0,8272,5080
gpioctl_zsh,event-roundtrip,1,1,0,8273,9880
gpioctl_zsh,event-delivery,1,1,0,8273,5060
gpioctl_zsh,event-roundtrip,1,1,0,8274,9920
gpioctl_zsh,event-delivery,1,1,0,8274,5100
gpioctl_zsh,event-roundtrip,1,1,0,8275,9780
gpioctl_zsh,event-delivery,1,1,0,8275,5020
gpioctl_zsh,event-roundtrip,1,1,0,8276,9820
gpioctl_zsh,event-delivery,1,1,0,8276,5039
gpioctl_zsh,event-roundtrip,1,1,0,8277,9760
gpioctl_zsh,event-delivery,1,1,0,8277,5020
gpioctl_zsh,event-roundtrip,1,1,0,8278,9760
gpioctl_zsh,event-delivery,1,1,0,8278,5000
gpioctl_zsh,event-roundtrip,1,1,0,8279,9820
gpioctl_zsh,event-delivery,1,1,0,8279,5040
gpioctl_zsh,event-roundtrip,1,1,0,8280,9800
gpioctl_zsh,event-delivery,1,1,0,8280,5020
gpioctl_zsh,event-roundtrip,1,1,0,8281,11980
gpioctl_zsh,event-delivery,1,1,0,8281,5980
gpioctl_zsh,event-roundtrip,1,1,0,8282,10020
gpioctl_zsh,event-delivery,1,1,0,8282,5100
gpioctl_zsh,event-roundtrip,1,1,0,8283,9920
gpioctl_zsh,event-delivery,1,1,0,8283,5060
gpioctl_zsh,event-roundtrip,1,1,0,8284,9820
gpioctl_zsh,event-delivery,1,1,0,8284,5040
gpioctl_zsh,event-roundtrip,1,1,0,8285,9880
gpioctl_zsh,event-delivery,1,1,0,8285,5060
gpioctl_zsh,event-roundtrip,1,1,0,8286,9860
gpioctl_zsh,event-delivery,1,1,0,8286,5100
gpioctl_zsh,event-roundtrip,1,1,0,8287,9840
gpioctl_zsh,event-delivery,1,1,0,8287,5080
gpioctl_zsh,event-roundtrip,1,1,0,8288,9940
gpioctl_zsh,event-delivery,1,1,0,8288,5060
gpioctl_zsh,event-roundtrip,1,1,0,8289,9900
gpioctl_zsh,event-delivery,1,1,0,8289,5099
gpioctl_zsh,event-roundtrip,1,1,0,8290,9860
gpioctl_zsh,event-delivery,1,1,0,8290,5020
gpioctl_zsh,event-roundtrip,1,1,0,8291,9880
gpioctl_zsh,event-delivery,1,1,0,8291,5040
gpioctl_zsh,event-roundtrip,1,1,0,8292,9920
gpioctl_zsh,event-delivery,1,1,0,8292,5060
gpioctl_zsh,event-roundtrip,1,1,0,8293,9960
gpioctl_zsh,event-delivery,1,1,0,8293,5100
gpioctl_zsh,event-roundtrip,1,1,0,8294,9860
gpioctl_zsh,event-delivery,1,1,0,8294,5080
gpioctl_zsh,event-roundtrip,1,1,0,8295,9780
gpioctl_zsh,event-delivery,1,1,0,8295,5060
gpioctl_zsh,event-roundtrip,1,1,0,8296,9840
gpioctl_zsh,event-delivery,1,1,0,8296,5080
gpioctl_zsh,event-roundtrip,1,1,0,8297,9760
gpioctl_zsh,event-delivery,1,1,0,8297,5040
gpioctl_zsh,event-roundtrip,1,1,0,8298,9780
gpioctl_zsh,event-delivery,1,1,0,8298,5040
gpioctl_zsh,event-roundtrip,1,1,0,8299,9840
gpioctl_zsh,event-delivery,1,1,0,8299,5100
gpioctl_zsh,event-roundtrip,1,1,0,8300,9800
gpioctl_zsh,event-delivery,1,1,0,8300,5020
gpioctl_zsh,event-roundtrip,1,1,0,8301,9940
gpioctl_zsh,event-delivery,1,1,0,8301,5060
gpioctl_zsh,event-roundtrip,1,1,0,8302,9940
gpioctl_zsh,event-delivery,1,1,0,8302,5060
gpioctl_zsh,event-roundtrip,1,1,0,8303,9860
gpioctl_zsh,event-delivery,1,1,0,8303,5000
gpioctl_zsh,event-roundtrip,1,1,0,8304,9840
gpioctl_zsh,event-delivery,1,1,0,8304,5060
gpioctl_zsh,event-roundtrip,1,1,0,8305,9840
gpioctl_zsh,event-delivery,1,1,0,8305,5080
gpioctl_zsh,event-roundtrip,1,1,0,8306,9840
gpioctl_zsh,event-delivery,1,1,0,8306,5020
gpioctl_zsh,event-roundtrip,1,1,0,8307,9880
gpioctl_zsh,event-delivery,1,1,0,8307,5060
gpioctl_zsh,event-roundtrip,1,1,0,8308,9780
gpioctl_zsh,event-delivery,1,1,0,8308,5000
gpioctl_zsh,event-roundtrip,1,1,0,8309,9880
gpioctl_zsh,event-delivery,1,1,0,8309,5080
gpioctl_zsh,event-roundtrip,1,1,0,8310,9880
gpioctl_zsh,event-delivery,1,1,0,8310,5040
gpioctl_zsh,event-roundtrip,1,1,0,8311,9900
gpioctl_zsh,event-delivery,1,1,0,8311,5060
gpioctl_zsh,event-roundtrip,1,1,0,8312,9960
gpioctl_zsh,event-delivery,1,1,0,8312,5100
gpioctl_zsh,event-roundtrip,1,1,0,8313,9900
gpioctl_zsh,event-delivery,1,1,0,8313,5080
gpioctl_zsh,event-roundtrip,1,1,0,8314,9900
gpioctl_zsh,event-delivery,1,1,0,8314,5100
gpioctl_zsh,event-roundtrip,1,1,0,8315,9880
gpioctl_zsh,event-delivery,1,1,0,8315,5020
gpioctl_zsh,event-roundtrip,1,1,0,8316,9840
gpioctl_zsh,event-delivery,1,1,0,8316,5040
gpioctl_zsh,event-roundtrip,1,1,0,8317,9840
gpioctl_zsh,event-delivery,1,1,0,8317,5040
gpioctl_zsh,event-roundtrip,1,1,0,8318,9860
gpioctl_zsh,event-delivery,1,1,0,8318,5080
gpioctl_zsh,event-roundtrip,1,1,0,8319,9840
gpioctl_zsh,event-delivery,1,1,0,8319,5020
gpioctl_zsh,event-roundtrip,1,1,0,8320,9780
gpioctl_zsh,event-delivery,1,1,0,8320,5040
gpioctl_zsh,event-roundtrip,1,1,0,8321,9840
gpioctl_zsh,event-delivery,1,1,0,8321,5000
gpioctl_zsh,event-roundtrip,1,1,0,8322,9780
gpioctl_zsh,event-delivery,1,1,0,8322,4980
gpioctl_zsh,event-roundtrip,1,1,0,8323,9740
gpioctl_zsh,event-delivery,1,1,0,8323,5020
gpioctl_zsh,event-roundtrip,1,1,0,8324,9820
gpioctl_zsh,event-delivery,1,1,0,8324,5040
gpioctl_zsh,event-roundtrip,1,1,0,8325,10400
gpioctl_zsh,event-delivery,1,1,0,8325,5580
gpioctl_zsh,event-roundtrip,1,1,0,8326,9820
gpioctl_zsh,event-delivery,1,1,0,8326,4940
gpioctl_zsh,event-roundtrip,1,1,0,8327,9840
gpioctl_zsh,event-delivery,1,1,0,8327,5060
gpioctl_zsh,event-roundtrip,1,1,0,8328,11700
gpioctl_zsh,event-delivery,1,1,0,8328,5720
gpioctl_zsh,event-roundtrip,1,1,0,8329,10060
gpioctl_zsh,event-delivery,1,1,0,8329,5120
gpioctl_zsh,event-roundtrip,1,1,0,8330,9720
gpioctl_zsh,event-delivery,1,1,0,8330,5000
gpioctl_zsh,event-roundtrip,1,1,0,8331,9840
